id,name,tags,rule
corpus-titled-chocolate-peanut-butter-bars,Chocolate Peanut Butter Bars,"dinner,lunch",default main → lunch + dinner
corpus-titled-fudge-brownie-pie,Fudge Brownie Pie,dessert,dessert
corpus-titled-toasted-pecans,Toasted Pecans,"dinner,lunch",default main → lunch + dinner
corpus-titled-ham-and-cheese-quiche,Ham And Cheese Quiche,"dinner,lunch",default main → lunch + dinner
corpus-titled-lemon-jello-salad,Lemon Jello Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-fried-catfish,Fried Catfish,"dinner,lunch",default main → lunch + dinner
corpus-titled-pineapple-pudding,Pineapple Pudding,dessert,dessert
corpus-titled-mexican-layer-dip,Mexican Layer Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-yankee-pot-roast,Yankee Pot Roast,"dinner,lunch",default main → lunch + dinner
corpus-titled-pear-preserves,Pear Preserves,"dinner,lunch",default main → lunch + dinner
corpus-titled-creme-fraiche,Creme Fraiche,"dinner,lunch",default main → lunch + dinner
corpus-titled-baked-sweet-potatoes,Baked Sweet Potatoes,"dinner,lunch",default main → lunch + dinner
corpus-titled-hamburgers,Hamburgers,"dinner,lunch",default main → lunch + dinner
corpus-titled-orange-pound-cake,Orange Pound Cake,dessert,dessert
corpus-titled-candy-bar-pie,Candy Bar Pie,dessert,dessert
corpus-titled-sausage,Sausage,"dinner,lunch",default main → lunch + dinner
corpus-titled-spaghetti-with-meat-sauce,Spaghetti With Meat Sauce,"dinner,lunch",default main → lunch + dinner
corpus-titled-smoked-salmon-dip,Smoked Salmon Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-pumpkin-pecan-pie,Pumpkin Pecan Pie,dessert,dessert
corpus-titled-7-layer-dip,7 Layer Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-carrots,Carrots,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-satay,Chicken Satay,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-mousse-cake,Chocolate Mousse Cake,dessert,dessert
corpus-titled-calzones,Calzones,"dinner,lunch",default main → lunch + dinner
corpus-titled-garlic-potatoes,Garlic Potatoes,"dinner,lunch",default main → lunch + dinner
corpus-titled-fish-cakes,Fish Cakes,dessert,dessert
corpus-titled-popcorn,Popcorn,snack,strict snack
corpus-titled-clams-casino,Clams Casino,"dinner,lunch",default main → lunch + dinner
corpus-titled-garlic-soup,Garlic Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-red-lentil-soup,Red Lentil Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-quinoa-salad,Quinoa Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-red-velvet-cupcakes,Red Velvet Cupcakes,dessert,dessert
corpus-titled-diabetic-cookies,Diabetic Cookies,dessert,dessert
corpus-titled-flaky-pie-crust,Flaky Pie Crust,dessert,dessert
corpus-titled-butterscotch-squares,Butterscotch Squares,"dinner,lunch",default main → lunch + dinner
corpus-titled-oreo-pie,Oreo Pie,dessert,dessert
corpus-titled-bread-stuffing,Bread Stuffing,"dinner,lunch",default main → lunch + dinner
corpus-titled-oatmeal-bars,Oatmeal Bars,breakfast,breakfast
corpus-titled-peanut-butter-temptations,Peanut Butter Temptations,"dinner,lunch",default main → lunch + dinner
corpus-titled-ugly-duckling-cake,Ugly Duckling Cake,dessert,dessert
corpus-titled-garlic-cheese-grits,Garlic Cheese Grits,"dinner,lunch",default main → lunch + dinner
corpus-titled-cheese-crisps,Cheese Crisps,"dinner,lunch",default main → lunch + dinner
corpus-titled-rolled-sugar-cookies,Rolled Sugar Cookies,dessert,dessert
corpus-titled-hot-beef-dip,Hot Beef Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-pizzelles,Pizzelles,"dinner,lunch",default main → lunch + dinner
corpus-titled-instant-hot-chocolate,Instant Hot Chocolate,snack,drink → snack
corpus-titled-lasagna-casserole,Lasagna Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-date-nut-cake,Date Nut Cake,dessert,dessert
corpus-titled-hot-bean-dip,Hot Bean Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-chip-brownies,Chocolate Chip Brownies,dessert,dessert
corpus-titled-sour-cream-muffins,Sour Cream Muffins,"dinner,lunch",default main → lunch + dinner
corpus-titled-pineapple-cheesecake,Pineapple Cheesecake,dessert,dessert
corpus-titled-steak-soup,Steak Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-hot-tamale-pie,Hot Tamale Pie,dessert,dessert
corpus-titled-brown-rice-casserole,Brown Rice Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-cauliflower-au-gratin,Cauliflower Au Gratin,"dinner,lunch",default main → lunch + dinner
corpus-titled-golden-parmesan-potatoes,Golden Parmesan Potatoes,"dinner,lunch",default main → lunch + dinner
corpus-titled-condensed-milk,Condensed Milk,"dinner,lunch",default main → lunch + dinner
corpus-titled-vegetable-quiche,Vegetable Quiche,"dinner,lunch",default main → lunch + dinner
corpus-titled-beer-can-chicken,Beer Can Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-belgian-waffles,Belgian Waffles,breakfast,breakfast
corpus-titled-spice-cookies,Spice Cookies,dessert,dessert
corpus-titled-hot-fudge-pudding,Hot Fudge Pudding,dessert,dessert
corpus-titled-old-fashioned-rice-pudding,Old Fashioned Rice Pudding,dessert,dessert
corpus-titled-whipped-cream,Whipped Cream,"dinner,lunch",default main → lunch + dinner
corpus-titled-potato-gnocchi,Potato Gnocchi,"dinner,lunch",default main → lunch + dinner
corpus-titled-fluffy-white-frosting,Fluffy White Frosting,"dinner,lunch",default main → lunch + dinner
corpus-titled-tunnel-of-fudge-cake,Tunnel Of Fudge Cake,dessert,dessert
corpus-titled-four-layer-delight,Four Layer Delight,"dinner,lunch",default main → lunch + dinner
corpus-titled-energy-bars,Energy Bars,"dinner,lunch",default main → lunch + dinner
corpus-titled-new-england-boiled-dinner,New England Boiled Dinner,"dinner,lunch",default main → lunch + dinner
corpus-titled-chiles-rellenos,Chiles Rellenos,"dinner,lunch",default main → lunch + dinner
corpus-titled-corned-beef,Corned Beef,"dinner,lunch",default main → lunch + dinner
corpus-titled-bbq-chicken,Bbq Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-peanut-butter-cup-cookies,Peanut Butter Cup Cookies,dessert,dessert
corpus-titled-hobo-stew,Hobo Stew,"dinner,lunch",default main → lunch + dinner
corpus-titled-potluck-potatoes,Potluck Potatoes,"dinner,lunch",default main → lunch + dinner
corpus-titled-spaetzle,Spaetzle,"dinner,lunch",default main → lunch + dinner
corpus-titled-taco-salad-dip,Taco Salad Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-hot-taco-dip,Hot Taco Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-banana-pudding-cake,Banana Pudding Cake,dessert,dessert
corpus-titled-heavenly-hash-cake,Heavenly Hash Cake,dessert,dessert
corpus-titled-copper-penny-carrots,Copper Penny Carrots,"dinner,lunch",default main → lunch + dinner
corpus-titled-italian-cookies,Italian Cookies,dessert,dessert
corpus-titled-frozen-punch,Frozen Punch,"dinner,lunch",default main → lunch + dinner
corpus-titled-rhubarb-cobbler,Rhubarb Cobbler,dessert,dessert
corpus-titled-cracker-candy,Cracker Candy,dessert,dessert
corpus-titled-cheesy-garlic-bread,Cheesy Garlic Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-blueberry-jello-salad,Blueberry Jello Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-polish-mistakes,Polish Mistakes,"dinner,lunch",default main → lunch + dinner
corpus-titled-fried-ice-cream,Fried Ice Cream,dessert,dessert
corpus-titled-chocolate-sheath-cake,Chocolate Sheath Cake,dessert,dessert
corpus-titled-okra-gumbo,Okra Gumbo,"dinner,lunch",default main → lunch + dinner
corpus-titled-millionaires,Millionaires,"dinner,lunch",default main → lunch + dinner
corpus-titled-cream-cheese-cupcakes,Cream Cheese Cupcakes,dessert,dessert
corpus-titled-smoked-salmon-spread,Smoked Salmon Spread,"dinner,lunch",default main → lunch + dinner
corpus-titled-vegetable-chili,Vegetable Chili,"dinner,lunch",default main → lunch + dinner
corpus-titled-lasagna-roll-ups,Lasagna Roll-Ups,"dinner,lunch",default main → lunch + dinner
corpus-titled-barbecue-meat-loaf,Barbecue Meat Loaf,"dinner,lunch",default main → lunch + dinner
corpus-titled-cornbread-stuffing,Cornbread Stuffing,"dinner,lunch",default main → lunch + dinner
corpus-titled-irish-potato-casserole,Irish Potato Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-pecan-cake,Pecan Cake,dessert,dessert
corpus-titled-bacon-wrapped-water-chestnuts,Bacon Wrapped Water Chestnuts,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-ganache,Chocolate Ganache,"dinner,lunch",default main → lunch + dinner
corpus-titled-frittata,Frittata,"breakfast,lunch",breakfast; also lunch
corpus-titled-smoothie,Smoothie,snack,drink → snack
corpus-titled-garam-masala,Garam Masala,"dinner,lunch",default main → lunch + dinner
corpus-titled-cocoa-brownies,Cocoa Brownies,dessert,dessert
corpus-titled-sausage-and-peppers,Sausage And Peppers,"dinner,lunch",default main → lunch + dinner
corpus-titled-cinnamon-ornaments,Cinnamon Ornaments,"dinner,lunch",default main → lunch + dinner
corpus-titled-crab-puffs,Crab Puffs,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-broth,Chicken Broth,"dinner,lunch",default main → lunch + dinner
corpus-titled-grilled-vegetables,Grilled Vegetables,"dinner,lunch",default main → lunch + dinner
corpus-titled-ham-glaze,Ham Glaze,"dinner,lunch",default main → lunch + dinner
corpus-titled-sticky-toffee-pudding,Sticky Toffee Pudding,dessert,dessert
corpus-titled-eat-for-eight-bucks,Eat For Eight Bucks,"dinner,lunch",default main → lunch + dinner
corpus-titled-pecan-kisses,Pecan Kisses,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-cheese-ball,Chicken Cheese Ball,"dinner,lunch",default main → lunch + dinner
corpus-titled-apricot-cake,Apricot Cake,dessert,dessert
corpus-titled-white-chocolate-cake,White Chocolate Cake,dessert,dessert
corpus-titled-french-dip-sandwiches,French Dip Sandwiches,"dinner,lunch",default main → lunch + dinner
corpus-titled-apricot-nut-bread,Apricot Nut Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-lazy-daisy-cake,Lazy Daisy Cake,dessert,dessert
corpus-titled-hearty-vegetable-soup,Hearty Vegetable Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-strawberry-slush,Strawberry Slush,"dinner,lunch",default main → lunch + dinner
corpus-titled-s-chocolate-cake,S Chocolate Cake,dessert,dessert
corpus-titled-raisin-oatmeal-cookies,Raisin Oatmeal Cookies,dessert,dessert
corpus-titled-pear-bread,Pear Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-skillet-dinner,Skillet Dinner,"dinner,lunch",default main → lunch + dinner
corpus-titled-green-pea-casserole,Green Pea Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-russian-tea-mix,Russian Tea Mix,"dinner,lunch",default main → lunch + dinner
corpus-titled-buffalo-chip-cookies,Buffalo Chip Cookies,dessert,dessert
corpus-titled-reese-s-cups,Reese'S Cups,"dinner,lunch",default main → lunch + dinner
corpus-titled-lazy-lasagna,Lazy Lasagna,"dinner,lunch",default main → lunch + dinner
corpus-titled-flank-steak,Flank Steak,"dinner,lunch",default main → lunch + dinner
corpus-titled-cheesy-hash-browns,Cheesy Hash Browns,breakfast,breakfast
corpus-titled-polynesian-chicken,Polynesian Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-fried-pies,Fried Pies,dessert,dessert
corpus-titled-filled-cookies,Filled Cookies,dessert,dessert
corpus-titled-cottage-cheese-pancakes,Cottage Cheese Pancakes,breakfast,breakfast
corpus-titled-salmon-stew,Salmon Stew,"dinner,lunch",default main → lunch + dinner
corpus-titled-stir-fry-chicken,Stir-Fry Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-taffy-apple-dip,Taffy Apple Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-corn-soup,Corn Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-chile-verde,Chile Verde,"dinner,lunch",default main → lunch + dinner
corpus-titled-mushroom-chicken,Mushroom Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-seven-layer-casserole,Seven Layer Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-and-rice-soup,Chicken And Rice Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-chile-relleno-casserole,Chile Relleno Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-tapenade,Tapenade,"dinner,lunch",default main → lunch + dinner
corpus-titled-cherries-jubilee,Cherries Jubilee,"dinner,lunch",default main → lunch + dinner
corpus-titled-pina-colada,Pina Colada,"dinner,lunch",default main → lunch + dinner
corpus-titled-cheesy-chicken-enchiladas,Cheesy Chicken Enchiladas,"dinner,lunch",default main → lunch + dinner
corpus-titled-strawberry-banana-smoothie,Strawberry Banana Smoothie,snack,drink → snack
corpus-titled-gluten-free-tuesday,Gluten-Free Tuesday,"dinner,lunch",default main → lunch + dinner
corpus-titled-grilling,Grilling,"dinner,lunch",default main → lunch + dinner
corpus-titled-heavenly-pie,Heavenly Pie,dessert,dessert
corpus-titled-baked-chicken-reuben,Baked Chicken Reuben,"dinner,lunch",default main → lunch + dinner
corpus-titled-teriyaki-chicken-wings,Teriyaki Chicken Wings,"dinner,lunch",default main → lunch + dinner
corpus-titled-glazed-sweet-potatoes,Glazed Sweet Potatoes,"dinner,lunch",default main → lunch + dinner
corpus-titled-pork-chops-supreme,Pork Chops Supreme,"dinner,lunch",default main → lunch + dinner
corpus-titled-barbecue-baked-beans,Barbecue Baked Beans,"dinner,lunch",default main → lunch + dinner
corpus-titled-cracker-salad,Cracker Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-layered-nacho-dip,Layered Nacho Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-dish,Chicken Dish,"dinner,lunch",default main → lunch + dinner
corpus-titled-spinach-soup,Spinach Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-trash,Trash,"dinner,lunch",default main → lunch + dinner
corpus-titled-chili-pie,Chili Pie,dessert,dessert
corpus-titled-icebox-pickles,Icebox Pickles,"dinner,lunch",default main → lunch + dinner
corpus-titled-pepperoni-pizza-dip,Pepperoni Pizza Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-tiger-butter,Tiger Butter,"dinner,lunch",default main → lunch + dinner
corpus-titled-pancake-syrup,Pancake Syrup,breakfast,breakfast
corpus-titled-date-nut-roll,Date Nut Roll,"dinner,lunch",default main → lunch + dinner
corpus-titled-pumpkin-spice-cake,Pumpkin Spice Cake,dessert,dessert
corpus-titled-s-cookies,S Cookies,dessert,dessert
corpus-titled-herb-bread,Herb Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-ham-and-noodle-casserole,Ham And Noodle Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-frogmore-stew,Frogmore Stew,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-and-sausage-jambalaya,Chicken And Sausage Jambalaya,"dinner,lunch",default main → lunch + dinner
corpus-titled-ants-on-a-log,Ants On A Log,"dinner,lunch",default main → lunch + dinner
corpus-titled-pimiento-cheese,Pimiento Cheese,"dinner,lunch",default main → lunch + dinner
corpus-titled-cream-of-crab-soup,Cream Of Crab Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-oyster-cracker-snacks,Oyster Cracker Snacks,snack,strict snack
corpus-titled-party-dip,Party Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-mystery-pie,Mystery Pie,dessert,dessert
corpus-titled-steak,Steak,"dinner,lunch",default main → lunch + dinner
corpus-titled-baked-onions,Baked Onions,"dinner,lunch",default main → lunch + dinner
corpus-titled-steak-and-gravy,Steak And Gravy,"dinner,lunch",default main → lunch + dinner
corpus-titled-lemon-cream-pie,Lemon Cream Pie,dessert,dessert
corpus-titled-spanish-chicken,Spanish Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-lemon-cheese-bars,Lemon Cheese Bars,"dinner,lunch",default main → lunch + dinner
corpus-titled-people-puppy-chow,People Puppy Chow,"dinner,lunch",default main → lunch + dinner
corpus-titled-marinated-olives,Marinated Olives,"dinner,lunch",default main → lunch + dinner
corpus-titled-coleslaw-dressing,Coleslaw Dressing,"dinner,lunch",default main → lunch + dinner
corpus-titled-russian-chicken,Russian Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-gingerbread-pancakes,Gingerbread Pancakes,breakfast,breakfast
corpus-titled-banana-cookies,Banana Cookies,dessert,dessert
corpus-titled-summer-pasta-salad,Summer Pasta Salad,"dinner,lunch",default main → lunch + dinner
